dataset,rank,rank_percentile,frequency,range
yoochoose1_64,2753,16.135084427767353,20,intermediate
yoochoose1_64,2754,16.140947467166978,20,intermediate
yoochoose1_64,2755,16.146810506566606,20,intermediate
yoochoose1_64,2756,16.15267354596623,20,intermediate
yoochoose1_64,2757,16.158536585365855,20,intermediate
yoochoose1_64,2758,16.16439962476548,20,intermediate
yoochoose1_64,2759,16.170262664165104,20,intermediate
yoochoose1_64,2760,16.17612570356473,20,intermediate
yoochoose1_64,2761,16.181988742964354,20,intermediate
yoochoose1_64,2762,16.18785178236398,20,intermediate
yoochoose1_64,2763,16.193714821763603,20,intermediate
yoochoose1_64,2764,16.199577861163228,20,intermediate
yoochoose1_64,2765,16.205440900562852,20,intermediate
yoochoose1_64,2766,16.211303939962477,20,intermediate
yoochoose1_64,2767,16.2171669793621,20,intermediate
yoochoose1_64,2768,16.223030018761726,20,intermediate
yoochoose1_64,2769,16.22889305816135,20,intermediate
yoochoose1_64,2770,16.234756097560975,20,intermediate
yoochoose1_64,2771,16.2406191369606,20,intermediate
yoochoose1_64,2772,16.246482176360225,20,intermediate
yoochoose1_64,2773,16.25234521575985,20,intermediate
yoochoose1_64,2774,16.258208255159474,20,intermediate
yoochoose1_64,2775,16.2640712945591,20,intermediate
yoochoose1_64,2776,16.269934333958723,20,intermediate
yoochoose1_64,2777,16.275797373358348,20,intermediate
yoochoose1_64,2778,16.281660412757972,20,intermediate
yoochoose1_64,2779,16.287523452157597,20,intermediate
yoochoose1_64,2780,16.29338649155722,19,intermediate
yoochoose1_64,2781,16.29924953095685,19,intermediate
yoochoose1_64,2782,16.305112570356474,19,intermediate
yoochoose1_64,2783,16.3109756097561,19,intermediate
yoochoose1_64,2784,16.316838649155724,19,intermediate
yoochoose1_64,2785,16.322701688555348,19,intermediate
yoochoose1_64,2786,16.328564727954973,19,intermediate
yoochoose1_64,2787,16.334427767354597,19,intermediate
yoochoose1_64,2788,16.340290806754222,19,intermediate
yoochoose1_64,2789,16.346153846153847,19,intermediate
yoochoose1_64,2790,16.35201688555347,19,intermediate
yoochoose1_64,2791,16.357879924953096,19,intermediate
yoochoose1_64,2792,16.36374296435272,19,intermediate
yoochoose1_64,2793,16.369606003752345,19,intermediate
yoochoose1_64,2794,16.37546904315197,19,intermediate
yoochoose1_64,2795,16.381332082551594,19,intermediate
yoochoose1_64,2796,16.38719512195122,19,intermediate
yoochoose1_64,2797,16.393058161350844,19,intermediate
yoochoose1_64,2798,16.39892120075047,19,intermediate
yoochoose1_64,2799,16.404784240150093,19,intermediate
yoochoose1_64,2800,16.410647279549718,19,intermediate
yoochoose1_64,2801,16.416510318949342,19,intermediate
yoochoose1_64,2802,16.422373358348967,19,intermediate
yoochoose1_64,2803,16.42823639774859,19,intermediate
yoochoose1_64,2804,16.434099437148216,19,intermediate
yoochoose1_64,2805,16.43996247654784,19,intermediate
yoochoose1_64,2806,16.44582551594747,19,intermediate
yoochoose1_64,2807,16.451688555347094,19,intermediate
yoochoose1_64,2808,16.457551594746718,19,intermediate
yoochoose1_64,2809,16.463414634146343,19,intermediate
yoochoose1_64,2810,16.469277673545967,19,intermediate
yoochoose1_64,2811,16.475140712945592,19,intermediate
yoochoose1_64,2812,16.481003752345217,19,intermediate
yoochoose1_64,2813,16.48686679174484,19,intermediate
yoochoose1_64,2814,16.492729831144466,19,intermediate
yoochoose1_64,2815,16.49859287054409,19,intermediate
yoochoose1_64,2816,16.504455909943715,19,intermediate
yoochoose1_64,2817,16.51031894934334,19,intermediate
yoochoose1_64,2818,16.516181988742964,19,intermediate
yoochoose1_64,2819,16.52204502814259,19,intermediate
yoochoose1_64,2820,16.527908067542214,19,intermediate
yoochoose1_64,2821,16.53377110694184,19,intermediate
yoochoose1_64,2822,16.539634146341463,19,intermediate
yoochoose1_64,2823,16.545497185741088,19,intermediate
yoochoose1_64,2824,16.551360225140712,19,intermediate
yoochoose1_64,2825,16.557223264540337,19,intermediate
yoochoose1_64,2826,16.56308630393996,19,intermediate
yoochoose1_64,2827,16.568949343339586,19,intermediate
yoochoose1_64,2828,16.57481238273921,19,intermediate
yoochoose1_64,2829,16.580675422138835,19,intermediate
yoochoose1_64,2830,16.58653846153846,19,intermediate
yoochoose1_64,2831,16.592401500938088,19,intermediate
yoochoose1_64,2832,16.598264540337713,19,intermediate
yoochoose1_64,2833,16.604127579737337,19,intermediate
yoochoose1_64,2834,16.609990619136962,19,intermediate
yoochoose1_64,2835,16.615853658536587,19,intermediate
yoochoose1_64,2836,16.62171669793621,19,intermediate
yoochoose1_64,2837,16.627579737335836,19,intermediate
yoochoose1_64,2838,16.63344277673546,19,intermediate
yoochoose1_64,2839,16.639305816135085,19,intermediate
yoochoose1_64,2840,16.64516885553471,19,intermediate
yoochoose1_64,2841,16.651031894934334,19,intermediate
yoochoose1_64,2842,16.65689493433396,19,intermediate
yoochoose1_64,2843,16.662757973733584,19,intermediate
yoochoose1_64,2844,16.668621013133208,19,intermediate
yoochoose1_64,2845,16.674484052532833,19,intermediate
yoochoose1_64,2846,16.680347091932457,19,intermediate
yoochoose1_64,2847,16.686210131332082,19,intermediate
yoochoose1_64,2848,16.692073170731707,19,intermediate
yoochoose1_64,2849,16.69793621013133,19,intermediate
yoochoose1_64,2850,16.703799249530956,19,intermediate
yoochoose1_64,2851,16.70966228893058,19,intermediate
yoochoose1_64,2852,16.715525328330205,19,intermediate
yoochoose1_64,2853,16.72138836772983,19,intermediate
yoochoose1_64,2854,16.727251407129454,19,intermediate
yoochoose1_64,2855,16.73311444652908,19,intermediate
yoochoose1_64,2856,16.738977485928704,19,intermediate
yoochoose1_64,2857,16.744840525328332,19,intermediate
yoochoose1_64,2858,16.750703564727957,19,intermediate
yoochoose1_64,2859,16.75656660412758,19,intermediate
yoochoose1_64,2860,16.762429643527206,19,intermediate
yoochoose1_64,2861,16.76829268292683,19,intermediate
yoochoose1_64,2862,16.774155722326455,19,intermediate
yoochoose1_64,2863,16.78001876172608,19,intermediate
yoochoose1_64,2864,16.785881801125704,19,intermediate
yoochoose1_64,2865,16.79174484052533,19,intermediate
yoochoose1_64,2866,16.797607879924954,19,intermediate
yoochoose1_64,2867,16.803470919324578,19,intermediate
yoochoose1_64,2868,16.809333958724203,19,intermediate
yoochoose1_64,2869,16.815196998123827,19,intermediate
yoochoose1_64,2870,16.821060037523452,19,intermediate
yoochoose1_64,2871,16.826923076923077,19,intermediate
yoochoose1_64,2872,16.8327861163227,19,intermediate
yoochoose1_64,2873,16.838649155722326,19,intermediate
yoochoose1_64,2874,16.84451219512195,19,intermediate
yoochoose1_64,2875,16.850375234521575,19,intermediate
yoochoose1_64,2876,16.8562382739212,19,intermediate
yoochoose1_64,2877,16.862101313320824,19,intermediate
yoochoose1_64,2878,16.86796435272045,19,intermediate
yoochoose1_64,2879,16.873827392120074,19,intermediate
yoochoose1_64,2880,16.8796904315197,19,intermediate
yoochoose1_64,2881,16.885553470919323,19,intermediate
yoochoose1_64,2882,16.89141651031895,19,intermediate
yoochoose1_64,2883,16.897279549718576,19,intermediate
yoochoose1_64,2884,16.9031425891182,19,intermediate
yoochoose1_64,2885,16.909005628517825,19,intermediate
yoochoose1_64,2886,16.91486866791745,19,intermediate
yoochoose1_64,2887,16.920731707317074,19,intermediate
yoochoose1_64,2888,16.9265947467167,19,intermediate
yoochoose1_64,2889,16.932457786116323,19,intermediate
yoochoose1_64,2890,16.938320825515948,19,intermediate
yoochoose1_64,2891,16.944183864915573,19,intermediate
yoochoose1_64,2892,16.950046904315197,19,intermediate
yoochoose1_64,2893,16.955909943714822,19,intermediate
yoochoose1_64,2894,16.961772983114447,19,intermediate
yoochoose1_64,2895,16.96763602251407,19,intermediate
yoochoose1_64,2896,16.973499061913696,19,intermediate
yoochoose1_64,2897,16.97936210131332,19,intermediate
yoochoose1_64,2898,16.985225140712945,19,intermediate
yoochoose1_64,2899,16.99108818011257,19,intermediate
yoochoose1_64,2900,16.996951219512194,19,intermediate
yoochoose1_64,2901,17.00281425891182,19,intermediate
yoochoose1_64,2902,17.008677298311444,19,intermediate
yoochoose1_64,2903,17.014540337711068,19,intermediate
yoochoose1_64,2904,17.020403377110693,19,intermediate
yoochoose1_64,2905,17.026266416510317,19,intermediate
yoochoose1_64,2906,17.032129455909942,19,intermediate
yoochoose1_64,2907,17.037992495309567,18,intermediate
yoochoose1_64,2908,17.043855534709195,18,intermediate
yoochoose1_64,2909,17.04971857410882,18,intermediate
yoochoose1_64,2910,17.055581613508444,18,intermediate
yoochoose1_64,2911,17.06144465290807,18,intermediate
yoochoose1_64,2912,17.067307692307693,18,intermediate
yoochoose1_64,2913,17.073170731707318,18,intermediate
yoochoose1_64,2914,17.079033771106943,18,intermediate
yoochoose1_64,2915,17.084896810506567,18,intermediate
yoochoose1_64,2916,17.090759849906192,18,intermediate
yoochoose1_64,2917,17.096622889305817,18,intermediate
yoochoose1_64,2918,17.10248592870544,18,intermediate
yoochoose1_64,2919,17.108348968105066,18,intermediate
yoochoose1_64,2920,17.11421200750469,18,intermediate
yoochoose1_64,2921,17.120075046904315,18,intermediate
yoochoose1_64,2922,17.12593808630394,18,intermediate
yoochoose1_64,2923,17.131801125703564,18,intermediate
yoochoose1_64,2924,17.13766416510319,18,intermediate
yoochoose1_64,2925,17.143527204502814,18,intermediate
yoochoose1_64,2926,17.149390243902438,18,intermediate
yoochoose1_64,2927,17.155253283302063,18,intermediate
yoochoose1_64,2928,17.161116322701687,18,intermediate
yoochoose1_64,2929,17.166979362101312,18,intermediate
yoochoose1_64,2930,17.172842401500937,18,intermediate
yoochoose1_64,2931,17.17870544090056,18,intermediate
yoochoose1_64,2932,17.184568480300186,18,intermediate
yoochoose1_64,2933,17.190431519699814,18,intermediate
yoochoose1_64,2934,17.19629455909944,18,intermediate
yoochoose1_64,2935,17.202157598499063,18,intermediate
yoochoose1_64,2936,17.208020637898688,18,intermediate
yoochoose1_64,2937,17.213883677298313,18,intermediate
yoochoose1_64,2938,17.219746716697937,18,intermediate
yoochoose1_64,2939,17.225609756097562,18,intermediate
yoochoose1_64,2940,17.231472795497186,18,intermediate
yoochoose1_64,2941,17.23733583489681,18,intermediate
yoochoose1_64,2942,17.243198874296436,18,intermediate
yoochoose1_64,2943,17.24906191369606,18,intermediate
yoochoose1_64,2944,17.254924953095685,18,intermediate
yoochoose1_64,2945,17.26078799249531,18,intermediate
yoochoose1_64,2946,17.266651031894934,18,intermediate
yoochoose1_64,2947,17.27251407129456,18,intermediate
yoochoose1_64,2948,17.278377110694183,18,intermediate
yoochoose1_64,2949,17.284240150093808,18,intermediate
yoochoose1_64,2950,17.290103189493433,18,intermediate
yoochoose1_64,2951,17.295966228893057,18,intermediate
yoochoose1_64,2952,17.301829268292682,18,intermediate
yoochoose1_64,2953,17.307692307692307,18,intermediate
yoochoose1_64,2954,17.31355534709193,18,intermediate
yoochoose1_64,2955,17.319418386491556,18,intermediate
yoochoose1_64,2956,17.32528142589118,18,intermediate
yoochoose1_64,2957,17.331144465290805,18,intermediate
yoochoose1_64,2958,17.337007504690433,18,intermediate
yoochoose1_64,2959,17.342870544090058,18,intermediate
yoochoose1_64,2960,17.348733583489683,18,intermediate
yoochoose1_64,2961,17.354596622889307,18,intermediate
yoochoose1_64,2962,17.360459662288932,18,intermediate
yoochoose1_64,2963,17.366322701688556,18,intermediate
yoochoose1_64,2964,17.37218574108818,18,intermediate
yoochoose1_64,2965,17.378048780487806,18,intermediate
yoochoose1_64,2966,17.38391181988743,18,intermediate
yoochoose1_64,2967,17.389774859287055,18,intermediate
yoochoose1_64,2968,17.39563789868668,18,intermediate
yoochoose1_64,2969,17.401500938086304,18,intermediate
yoochoose1_64,2970,17.40736397748593,18,intermediate
yoochoose1_64,2971,17.413227016885553,18,intermediate
yoochoose1_64,2972,17.419090056285178,18,intermediate
yoochoose1_64,2973,17.424953095684803,18,intermediate
yoochoose1_64,2974,17.430816135084427,18,intermediate
yoochoose1_64,2975,17.436679174484052,18,intermediate
yoochoose1_64,2976,17.442542213883677,18,intermediate
yoochoose1_64,2977,17.4484052532833,18,intermediate
yoochoose1_64,2978,17.454268292682926,18,intermediate
yoochoose1_64,2979,17.46013133208255,18,intermediate
yoochoose1_64,2980,17.465994371482175,18,intermediate
yoochoose1_64,2981,17.4718574108818,18,intermediate
yoochoose1_64,2982,17.477720450281424,18,intermediate
yoochoose1_64,2983,17.48358348968105,18,intermediate
yoochoose1_64,2984,17.489446529080677,18,intermediate
yoochoose1_64,2985,17.4953095684803,18,intermediate
yoochoose1_64,2986,17.501172607879926,18,intermediate
yoochoose1_64,2987,17.50703564727955,18,intermediate
yoochoose1_64,2988,17.512898686679176,18,intermediate
yoochoose1_64,2989,17.5187617260788,18,intermediate
yoochoose1_64,2990,17.524624765478425,18,intermediate
yoochoose1_64,2991,17.53048780487805,18,intermediate
yoochoose1_64,2992,17.536350844277674,18,intermediate
yoochoose1_64,2993,17.5422138836773,18,intermediate
yoochoose1_64,2994,17.548076923076923,18,intermediate
yoochoose1_64,2995,17.553939962476548,18,intermediate
yoochoose1_64,2996,17.559803001876173,18,intermediate
yoochoose1_64,2997,17.565666041275797,18,intermediate
yoochoose1_64,2998,17.571529080675422,18,intermediate
yoochoose1_64,2999,17.577392120075046,18,intermediate
yoochoose1_64,3000,17.58325515947467,18,intermediate
yoochoose1_64,3001,17.589118198874296,18,intermediate
yoochoose1_64,3002,17.59498123827392,18,intermediate
yoochoose1_64,3003,17.600844277673545,18,intermediate
yoochoose1_64,3004,17.60670731707317,18,intermediate
yoochoose1_64,3005,17.612570356472794,18,intermediate
yoochoose1_64,3006,17.61843339587242,18,intermediate
yoochoose1_64,3007,17.624296435272043,18,intermediate
yoochoose1_64,3008,17.630159474671668,18,intermediate
yoochoose1_64,3009,17.636022514071296,18,intermediate
yoochoose1_64,3010,17.64188555347092,18,intermediate
yoochoose1_64,3011,17.647748592870546,18,intermediate
yoochoose1_64,3012,17.65361163227017,18,intermediate
yoochoose1_64,3013,17.659474671669795,18,intermediate
yoochoose1_64,3014,17.66533771106942,18,intermediate
yoochoose1_64,3015,17.671200750469044,18,intermediate
yoochoose1_64,3016,17.67706378986867,18,intermediate
yoochoose1_64,3017,17.682926829268293,18,intermediate
yoochoose1_64,3018,17.688789868667918,18,intermediate
yoochoose1_64,3019,17.694652908067543,18,intermediate
yoochoose1_64,3020,17.700515947467167,18,intermediate
yoochoose1_64,3021,17.706378986866792,18,intermediate
yoochoose1_64,3022,17.712242026266416,18,intermediate
yoochoose1_64,3023,17.71810506566604,18,intermediate
yoochoose1_64,3024,17.723968105065666,18,intermediate
yoochoose1_64,3025,17.72983114446529,18,intermediate
yoochoose1_64,3026,17.735694183864915,18,intermediate
yoochoose1_64,3027,17.74155722326454,18,intermediate
yoochoose1_64,3028,17.747420262664164,18,intermediate
yoochoose1_64,3029,17.75328330206379,18,intermediate
yoochoose1_64,3030,17.759146341463413,18,intermediate
yoochoose1_64,3031,17.765009380863038,18,intermediate
yoochoose1_64,3032,17.770872420262663,18,intermediate
yoochoose1_64,3033,17.776735459662287,18,intermediate
yoochoose1_64,3034,17.782598499061912,18,intermediate
yoochoose1_64,3035,17.78846153846154,18,intermediate
yoochoose1_64,3036,17.794324577861165,18,intermediate
yoochoose1_64,3037,17.80018761726079,18,intermediate
yoochoose1_64,3038,17.806050656660414,18,intermediate
yoochoose1_64,3039,17.81191369606004,18,intermediate
yoochoose1_64,3040,17.817776735459663,18,intermediate
yoochoose1_64,3041,17.823639774859288,18,intermediate
yoochoose1_64,3042,17.829502814258912,18,intermediate
yoochoose1_64,3043,17.835365853658537,18,intermediate
yoochoose1_64,3044,17.84122889305816,18,intermediate
yoochoose1_64,3045,17.847091932457786,18,intermediate
yoochoose1_64,3046,17.85295497185741,18,intermediate
yoochoose1_64,3047,17.858818011257036,18,intermediate
yoochoose1_64,3048,17.86468105065666,18,intermediate
yoochoose1_64,3049,17.870544090056285,18,intermediate
yoochoose1_64,3050,17.87640712945591,18,intermediate
yoochoose1_64,3051,17.882270168855534,18,intermediate
yoochoose1_64,3052,17.88813320825516,18,intermediate
yoochoose1_64,3053,17.893996247654783,18,intermediate
yoochoose1_64,3054,17.899859287054408,17,intermediate
yoochoose1_64,3055,17.905722326454033,17,intermediate
yoochoose1_64,3056,17.911585365853657,17,intermediate
yoochoose1_64,3057,17.917448405253282,17,intermediate
yoochoose1_64,3058,17.923311444652906,17,intermediate
yoochoose1_64,3059,17.92917448405253,17,intermediate
yoochoose1_64,3060,17.93503752345216,17,intermediate
yoochoose1_64,3061,17.940900562851784,17,intermediate
yoochoose1_64,3062,17.94676360225141,17,intermediate
yoochoose1_64,3063,17.952626641651033,17,intermediate
yoochoose1_64,3064,17.958489681050658,17,intermediate
yoochoose1_64,3065,17.964352720450282,17,intermediate
yoochoose1_64,3066,17.970215759849907,17,intermediate
yoochoose1_64,3067,17.97607879924953,17,intermediate
yoochoose1_64,3068,17.981941838649156,17,intermediate
yoochoose1_64,3069,17.98780487804878,17,intermediate
yoochoose1_64,3070,17.993667917448406,17,intermediate
yoochoose1_64,3071,17.99953095684803,17,intermediate
yoochoose1_64,3072,18.005393996247655,17,intermediate
yoochoose1_64,3073,18.01125703564728,17,intermediate
